"librairie";"table";"var";"libelle";"andeb";"anfin";"jointure";"commentaire";"type";"longueur";"droits"
"mcoxxbd";"cartcell_suivi";"neurotox_ventil";"Neurotoxicité ayant nécessité une ventilation mécanique";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"notrait";"N° du traitement";19;26;"";"";"Numérique";8;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"oedeme_cerv";"Oedème cérebral";19;26;"";"";"Caractère";20;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"progres_mdie";"Progression de la maladie";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"rea";"Transfert en réanimation";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"remission_compl";"Rémission complète";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"remission_compl_date";"Date de rémission complète";19;26;"";"";"Numérique";8;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"remission_partielle";"Rémission partielle";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"remission_partielle_date";"Date de rémission partielle";19;26;"";"";"Numérique";8;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"suivi_complic";"Effet indésirable ou complications";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"suivi_dc";"Décès";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"toxi_org";"Toxicité d'organes";19;26;"";"";"Caractère";20;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"ttsuivi_immuno";"Immunoglobulines Polyvalentes";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"ttsuivi_siltu";"Siltuximab";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"ttsuivi_tocli";"Toclizumab";19;26;"";"";"Caractère";1;"ATIH, ARS"
"mcoxxbd";"cartcell_suivi";"ttsuivi_tocli_mg";"dose Toclizumab en mg";19;26;"";"";"Numérique";8;"ATIH, ARS"
"mcoxxbd";"ces";"assoc";"Assistante sociale";16;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"aut_horss";"Autre professionnel (hors professionnel de santé)";16;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"aut_med";"Autre médecin";16;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"aut_prof";"Autre professionnel de santé (psychologue, diététicien, masseur-kinésithérapeute)";16;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"cod_cons";"Code Consultation";16;21;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"cons_au";"consultations avec contact d'un autre professionnel";16;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"dur_30_60";"Durée des consultations entre 30 et 60 minutes";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"dur_60_120";"Durée des consultations entre 60 et 120 minutes";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"dur_inf30";"La durée des consultations inférieure à 30 minutes";17;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"dur_sup120";"Durée des consultations supérieure à 120 minutes";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"file_act";"File active de patients (nombre de patients vus au moins une fois en consultation au cours de l'année)";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"finess";"FINESS PMSI";16;21;"0";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"nb_1ere";"Nombre de patients vu pour la première fois cette année";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"nb_sup1";"Nombre de patients suivis depuis plus d'un an";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"nb_sup5";"Nombre de patient suivis depuis plus de 5 ans";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"nbcons_tot";"Nombre total de consultations médicales pendant l'année";16;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"per_annee";"Année de transmission";16;21;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"ces";"per_mois";"Mois de transmission";16;21;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"cim11_diag";"cluster";"Codes CIM-11";25;26;"";"";"Caractère";1000;"ATIH"
"mcoxxbd";"cim11_diag";"finess";"FINESS PMSI";25;26;"0";"";"Caractère";9;"ATIH"
"mcoxxbd";"cim11_diag";"flag";"Commentaire du RUM (résumé d'unités médicales) relié au cluster diagnostic";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_diag";"horodatage";"Horodatage";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_diag";"ident";"Clé de jointure";25;26;"2";"identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique sur toute la base et non pas seulement par finess";"Caractère";6;"ATIH"
"mcoxxbd";"cim11_diag";"numseqrum";"Ordre du RUM (résumé d'unités médicales) dans le séjour";25;26;"";"";"Caractère";2;"ATIH"
"mcoxxbd";"cim11_diag";"numsequm";"Numéro de l'UM (unité médicale)";25;26;"";"";"Caractère";4;"ATIH"
"mcoxxbd";"cim11_diag";"searchquery";"Texte libre recherché dans le moteur de recherche de l'interface OMS";25;26;"";"";"Caractère";2000;"ATIH"
"mcoxxbd";"cim11_diag";"seqmco";"N° d'index du RSA";25;26;"0";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";10;"ATIH"
"mcoxxbd";"cim11_diag";"temps";"Temps";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_diag";"typediag";"Type de diagnostic";25;26;"";"";"Caractère";3;"ATIH"
"mcoxxbd";"cim11_diag";"urifound";"Identifiant de ressource uniforme (URI - Uniform Resource Identifier) en fondation CIM-11 correspondant au cluster (éventuellement regroupé)";25;26;"";"";"Caractère";2000;"ATIH"
"mcoxxbd";"cim11_diag";"urilin";"Identifiant de ressource uniforme (URI - Uniform Resource Identifier) en linéarisation CIM-11 correspondant au cluster (éventuellement regroupé)";25;26;"";"";"Caractère";2000;"ATIH"
"mcoxxbd";"cim11_rum";"comm";"Commentaire";25;26;"";"";"Caractère";2000;"ATIH"
"mcoxxbd";"cim11_rum";"contqual";"Réalisation d'un contrôle qualité sur le RUM (résumé d'unités médicales) (non exclusivement primocodé)";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"dateentreerum";"Date d'entrée du RUM (résumé d'unités médicales)";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"datesortierum";"Date de sortie du RUM (résumé d'unités médicales)";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"diffcod";"Difficulté de codage indépendamment de la complexité du séjour";25;26;"";"De 1 à 5 en ordre croissant de difficulté";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"diffconcep";"Complexité du séjour (d'un point de vue des informations médicales sur le séjour)";25;26;"";"De 1 à 5 en ordre croissant de complexité";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"finess";"FINESS PMSI";25;26;"0";"";"Caractère";9;"ATIH"
"mcoxxbd";"cim11_rum";"idcodeur";"Idcodeur";25;26;"";"";"Caractère";6;"ATIH"
"mcoxxbd";"cim11_rum";"ident";"Clé de jointure";25;26;"2";"identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique sur toute la base et non pas seulement par finess";"Caractère";6;"ATIH"
"mcoxxbd";"cim11_rum";"nbajouts";"Nombre d'ajouts de codes cim11 dans le RUM (résumé d'unités médicales) (y compris ceux effacés)";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"nbsuppr";"Nombre de suppressions de codes cim11 dans le RUM (résumé d'unités médicales)";25;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"cim11_rum";"numseqrum";"Ordre du RUM (résumé d'unités médicales) dans le séjour";25;26;"";"";"Caractère";2;"ATIH"
"mcoxxbd";"cim11_rum";"numsequm";"Numéro de l'UM (unité médicale)";25;26;"";"";"Caractère";4;"ATIH"
"mcoxxbd";"cim11_rum";"primocodage";"Codage du séjour en premier en CIM-10 ou en CIM-11";25;26;"";"";"Caractère";5;"ATIH"
"mcoxxbd";"cim11_rum";"seqmco";"N° d'index du RSA";25;26;"0";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";10;"ATIH"
"mcoxxbd";"ctlf";"code_erreur";"Code d'erreur";16;23;"";"";"Caractère";3;"ATIH, ARS, INSTI"
"mcoxxbd";"ctlf";"ident";"Clé de jointure";16;23;"1";"";"Caractère";6;"ATIH, ARS, INSTI"
"mcoxxbd";"ctlf";"nb_erreur";"Nombre d'erreurs";16;23;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"ctlf";"per_annee";"Année de transmission";16;23;"";"";"Caractère";4;"ATIH, ARS, INSTI"
"mcoxxbd";"ctlf";"per_mois";"Mois de transmission";16;23;"";"";"Caractère";2;"ATIH, ARS, INSTI"
"mcoxxbd";"ctlf";"seqfact";"N° séquentiel de facture";16;23;"0";"";"Caractère";3;"ATIH, ARS, INSTI"
"mcoxxbd";"diag";"diag";"Diagnostics (DP, DR, DP_UM, DR_UM, DAS)";16;26;"";"Différents de blanc ou xxxx";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"diag";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est répété autant de fois qu'il y a de diagnostics dans le séjour";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"diag";"rum";"Numéro  séquentiel du RUM dans le séjour";16;26;"0";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"diag";"typ_diag";"Type de diagnostics";16;26;"";"Les DP et DR de l'UM ayant fourni ceux du séjour ne sont pas répétés : ils ont les typ_diag à 1 et 2. Par contre si une autre UM du séjour a les mm diagnostics (Principal et/ou Relié), ils seront dans cette table avec un typ_diag à 3 et/ou 4. Pour sélectionner tous les DA, il faut prendre : typ_diag > '2' , codes différents de DP ou DR du séjour puis supprimer les doublons!";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"cod_prest";"Code Prestation";16;26;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"finessgeo";"Finess  PMSI ou de l'entité géographique du RSA de rattachement";17;26;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables.";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"nbsem_fact";"Nombre de semaines facturées";16;26;"";"";"Numérique";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"per_annee";"Année de transmission";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dialp";"per_mois";"Mois de transmission";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dm_intra_ghs";"annee_per";"Année de transmission";22;26;"";"";"Caractère";4;"ATIH"
"mcoxxbd";"dm_intra_ghs";"code_iud_id";"Code IUD-ID";22;26;"";"";"Caractère";25;"ATIH"
"mcoxxbd";"dm_intra_ghs";"date_utilisation";"Date d'utilisation";22;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"dm_intra_ghs";"finess";"FINESS PMSI";22;26;"";"";"Caractère";9;"ATIH"
"mcoxxbd";"dm_intra_ghs";"id_exp";"N° enquête expérimentale";22;26;"";"";"Caractère";5;"ATIH"
"mcoxxbd";"dm_intra_ghs";"id_ord";"N° de fichier";22;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"dm_intra_ghs";"ident";"Clé de jointure";22;26;"1";"";"Caractère";6;"ATIH"
"mcoxxbd";"dm_intra_ghs";"mois_per";"Mois de transmission";22;26;"";"";"Caractère";2;"ATIH"
"mcoxxbd";"dm_intra_ghs";"nb_unitimpl";"Nombre d'unités implantées";22;26;"";"";"Numérique";8;"ATIH"
"mcoxxbd";"dmi_valo_dgf";"code";"Code LPP";16;26;"";"Attention, à compter de la base 2017, les codes anciennement intitulés ""ERREUR"" ne sont plus repérés dans cette table dès lors que le séjour est non valorisé. En effet, dans ce cas, l'appartenance de la molécule à la liste en sus n'est pas vérifiée.";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"dmi_annee";"Année de pose du DMI";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"dmi_mois";"Mois de pose du DMI";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"eti";"Montant total de l'écart indemnisable";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_dgf";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique sur toute la base et non pas seulement par finess.1 ligne par RSA";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"mnt_remb";"Montant remboursable /remboursé";16;26;"";"Si séjour valorisé (valo='1'), on parle de montant remboursé par l'AM (ou Dépense T2A accordée). - Si le prix d'achat est supérieur au tarif de responsabilité, alors le montant remboursé équivaut à la valorisation au tarif de responsabilité. - Si la valorisation au tarif de responsabilité est nulle, le montant remboursé équivaut au prix d'achat. - Si le prix d'achat est inférieur ou égal au tarif de responsabilité, alors le montant remboursé équivaut au prix d'achat + ;"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_dgf";"motif_non_valo";"Motif de non valorisation";17;26;"";"Les  valves  aortiques  (codes  LPP  3239144, 3205292,  3269300)  ne  sont  valorisées  que  si  la variable ""Top valves aortiques percutanées"" est positionnée à 1 dans le RSA. Cette variable vaut 1 si au moins un acte de pose de valve aortique est déclaré (actes DBLA0040 et DBLF0010) et l'autorisation dUM 60 est valide";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"nb_dmi";"Nombre de DMI posés";16;26;"";"1 ligne par séjour, mois, année de pose et DMI distinct Si séjour valorisé (valo='1'), on parle de nombre de DMI valorisés";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"prix_achat";"Prix d'achat FICHCOMP multiplié par le nombre posé";16;26;"";"Si séjour valorisé (valo='1'), on parle de dépenses établissements";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_dgf";"stc";"Sans taux de conversion";16;16;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"valo";"Valorisation";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_dgf";"valo_tr";"Valorisation au tarif de responsabilité";16;26;"";"Montant maximal pouvant être remboursé par l'AM. La valorisation au tarif de responsabilité est égale au tarif de responsabilité du mois et année de pose multipliée par le nombre de DMI posés. On remarque que le tarif de responsabilité est majoré par 1.16 pour les DOMS (Guadeloupe, Martinique, Guyane et Réunion). D'autre part, si le tarif de responsabilité est nul, la valorisation au tarif de responsabilité équivaut au prix d'achat du DMI. Si séjour valorisé (valo='1'), on parle de dépenses au tarif de responsabilité";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"code";"Code LPP";16;26;"";"Attention, à compter de la base 2017, les codes anciennement intitulés ""ERREUR"" ne sont plus repérés dans cette table dès lors que le séjour est non valorisé. En effet, dans ce cas, l'appartenance de la molécule à la liste en sus n'est pas vérifiée.";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"eti";"Montant total de l'écart indemnisable";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_oqn";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique sur toute la base et non pas seulement par finess.1 ligne par RSA";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"mnt_fact";"Montant total facturé RSFA-P";16;26;"";"à privilégier sur le prix d'achat Si séjour valorisé (valo='1'), on parle de dépenses établissements";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_oqn";"mnt_remb";"Montant remboursable /remboursé";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_oqn";"motif_non_valo";"Motif de non valorisation";17;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"nb_dmi";"Nombre de DMI posés";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"piipme";"Codes nature de prestation pour les produits et prestations facturables en sus";16;18;"";"(PII et PME) Sélection PIIPME='1' pour retrouver les chiffres de SNATIH";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"prix_achat";"Prix d'achat RSFA-P";16;26;"";"Manque de fiabilité => privilégier la variable montant facturé CAS PARTICULIER : Si ETI=0 & prix d'achat=0 alors on affecte le montant facturé au prix d'achat";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"dmi_valo_oqn";"valo";"Valorisation";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmi_valo_oqn";"valo_tr";"Valorisation au tarif de responsabilité";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"code";"Code LPP";16;26;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"delai";"Délai entre la date d'entrée du séjour et la date de pose";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"finessgeo";"Finess  PMSI ou de l'entité géographique du RSA de rattachement";17;26;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables.";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"nbre";"Nombre posé";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"per_annee";"Année de transmission";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"per_mois";"Mois de transmission";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"pose_annee";"Année de la date de pose";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"pose_mois";"Mois de la date de pose";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dmip";"prix_achat";"Prix d'achat multiplié par le nombre posé";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"code";"Code de l'acte";21;23;"";"Actes autorisés pour PCR : 
INF, MED, BIO, PRA, PCR
Actes autorisés pour TAG : 
INF, MED, BIO, ADB
Actes autorisés indépendemment du test (type de test = 3) : 
CCT, SEQ (seulement pour les établissements autorisés)
Type de dépistage individuel ou collectif : uniquement pour les actes de prélèvement (INF, MED, BIO)
Les prestations PRA et ADB n'acceptent aucun modificateur";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"finess";"FINESS PMSI";21;23;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"nb";"Nombre d'actes réalisés";21;23;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"per_annee";"Année de transmission";21;23;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"per_exec";"Période d'execution";21;23;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"per_mois";"Mois de transmission";21;23;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"px_moy";"Prix moyen pondéré par l'effectif des autotests du personnel non vacciné du 08/08/2021 au 15/10/2021";21;21;"";"Par exemple si 3 types d'autotests ont été réalisés dans une population n, test 1 au prix p1 pour n1 patients, test 2 au prix p2 pour n2 patients, test 3 au prix p3 pour n3 patients, le prix moyen pondéré (PMP) sera : 
PMP = (n1*p1+n2*p2+n3*p3)/n";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"dsc";"type_test";"Type de tests";21;23;"";"Le recueil PCR ne concerne que les établissements ex-DG";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"finess_valo_dgf";"finess";"FINESS PMSI";17;19;"";"";"Caractère";9;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"flag_sc";"Sur-déclaration de surveillance continue";17;19;"";"";"Caractère";1;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"flag_si";"Sur-déclaration de soins intensifs";17;19;"";"";"Caractère";1;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"mnt_dfg";"Montant de la dotation versée aux hôpitaux de proximité";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"mnt_sc_v";"Montant BR validé des suppléments de surveillance continue";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"mnt_sc_v_am";"Montant AM validé des suppléments de surveillance continue";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"mnt_si_v";"Montant BR validé des suppléments de soins intensifs";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"mnt_si_v_am";"Montant AM validé des suppléments de soins intensifs";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"nbsc_v";"Nombre de suppléments surveillance continue validés";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"finess_valo_dgf";"nbsi_v";"Nombre de suppléments soins intensifs validés";17;19;"";"";"Numérique";8;"ATIH, ARS, INSTI"
